GENDER,AGE,NETMONTHLYINCOME,Credit_Score,num_times_delinquent
M,35,22000.0,688,2
M,46,62000.0,669,0
M,26,38000.0,688,0
M,34,20000.0,639,0
F,25,35000.0,682,2
M,23,26000.0,671,0
M,46,17000.0,669,1
M,27,20000.0,673,4
M,40,30000.0,726,0
M,31,25000.0,690,0
M,30,31000.0,673,0
M,30,14000.0,686,0
M,34,20000.0,673,11
M,37,35000.0,714,0
M,23,22000.0,682,1
M,27,22000.0,672,0
M,40,25000.0,639,13
F,32,18000.0,683,0
F,40,18000.0,678,0
M,30,32000.0,699,1
M,36,15000.0,647,3
F,37,18000.0,705,0
F,49,29500.0,673,0
M,42,15500.0,699,2
M,37,20000.0,695,0
M,35,15000.0,676,18
M,34,17000.0,679,1
M,35,21210.0,707,4
F,22,15000.0,686,0
M,26,35000.0,673,0
M,35,23000.0,739,0
M,24,23000.0,659,2
M,54,15000.0,688,0
M,38,25000.0,694,0
M,42,18125.0,689,0
M,23,18000.0,659,0
M,47,21841.0,733,6
M,33,23700.0,666,4
M,42,25000.0,695,0
M,24,31000.0,636,0
F,34,28000.0,670,0
M,26,23000.0,666,2
M,26,35000.0,677,0
M,23,19000.0,652,2
M,21,18000.0,676,3
M,42,33000.0,693,1
F,36,18000.0,681,0
F,30,20000.0,656,4
F,25,16800.0,650,7
F,35,38000.0,654,8
M,22,16000.0,688,0
M,39,25000.0,705,0
M,41,25000.0,684,0
M,46,11000.0,696,6
M,31,11500.0,677,0
M,50,35000.0,713,0
M,27,22000.0,673,0
M,32,20000.0,693,1
M,52,24000.0,685,12
F,31,250000.0,689,0
M,45,23500.0,687,2
M,29,29000.0,679,0
M,30,32000.0,697,0
F,44,20000.0,686,0
M,40,10000.0,689,0
M,26,40000.0,694,0
M,43,25000.0,723,0
M,29,28800.0,695,0
M,44,24000.0,697,0
M,42,40000.0,678,4
M,28,15000.0,689,0
M,38,25000.0,713,0
M,42,30000.0,658,9
M,31,26000.0,676,0
M,22,21000.0,687,0
M,22,14000.0,680,0
M,35,22000.0,682,0
M,39,35000.0,711,0
M,40,40000.0,691,0
M,24,40000.0,678,4
M,50,120000.0,683,2
M,27,22500.0,682,1
M,26,15000.0,652,0
M,37,60000.0,688,0
M,36,20000.0,678,0
M,36,14000.0,672,0
F,27,50000.0,665,0
M,48,35000.0,702,6
M,27,35000.0,642,9
M,21,40000.0,688,0
F,37,30000.0,658,2
M,28,15000.0,697,0
F,50,28500.0,720,1
M,22,23600.0,675,0
M,30,19000.0,695,1
M,25,25000.0,696,0
F,26,15000.0,687,0
M,28,27000.0,664,1
F,40,25000.0,698,2
M,22,25000.0,690,0
M,28,16000.0,709,0
M,23,30000.0,648,3
M,27,25000.0,677,2
M,23,32500.0,655,0
F,26,30000.0,612,5
M,32,55000.0,665,1
M,21,20000.0,671,1
M,26,12452.0,706,0
M,21,14500.0,682,0
M,45,25000.0,675,10
M,30,85000.0,675,0
M,21,25000.0,686,0
M,37,30000.0,691,0
M,49,27000.0,674,0
M,35,26000.0,694,0
M,32,25000.0,679,0
M,24,15000.0,701,0
M,35,23000.0,687,1
M,56,32000.0,745,0
F,33,19000.0,702,0
M,34,13200.0,670,0
M,28,15000.0,688,0
F,30,10000.0,672,0
M,25,26000.0,686,0
F,28,25000.0,680,1
M,24,25000.0,679,0
M,57,26000.0,737,4
M,26,20000.0,649,0
M,32,15200.0,676,0
F,56,13000.0,673,1
M,28,15000.0,673,0
M,32,15000.0,669,12
M,30,17000.0,670,3
M,39,40000.0,664,0
M,29,23000.0,698,0
M,36,35000.0,733,6
M,24,18000.0,667,4
M,36,15000.0,697,0
M,35,19500.0,688,11
M,29,34000.0,672,0
F,38,20000.0,686,16
F,31,21000.0,675,0
M,33,32000.0,682,0
M,36,35000.0,700,0
M,26,20000.0,657,0
F,45,24000.0,688,0
M,28,9000.0,676,0
M,24,30000.0,686,2
M,24,20000.0,669,1
M,46,16000.0,711,19
M,35,17000.0,676,0
M,39,27000.0,716,0
M,22,15490.0,673,0
M,27,48900.0,649,0
M,23,15000.0,666,5
M,27,40000.0,683,0
F,38,12000.0,670,2
M,31,50000.0,677,3
M,25,25000.0,703,0
M,32,25000.0,675,0
M,23,21000.0,656,0
M,40,20000.0,683,0
M,43,35000.0,664,2
M,56,39000.0,678,14
F,45,42000.0,668,1
M,34,25000.0,697,0
M,30,30000.0,659,1
M,54,15000.0,677,1
F,29,40000.0,615,0
M,26,19000.0,675,0
M,41,40000.0,714,0
M,37,20000.0,677,1
M,50,48500.0,688,0
M,39,13500.0,726,0
M,29,28000.0,703,12
M,32,35000.0,686,0
M,38,50000.0,690,0
M,29,24000.0,680,0
M,30,15000.0,680,0
F,23,33000.0,681,0
M,43,18000.0,675,0
M,40,42000.0,685,0
M,22,30000.0,661,0
M,27,28000.0,666,1
M,50,50000.0,661,10
M,39,38000.0,667,0
M,48,45000.0,702,0
M,42,24000.0,696,2
M,35,8000.0,674,0
M,38,16000.0,663,2
M,41,20000.0,701,0
M,44,18000.0,673,11
M,28,30000.0,683,0
M,44,20000.0,684,2
M,27,15000.0,680,0
M,41,40000.0,706,16
M,38,35000.0,677,0
M,36,16000.0,669,5
M,31,36000.0,704,0
M,32,16000.0,679,0
M,52,23000.0,683,0
M,24,18500.0,689,0
M,34,30000.0,663,0
M,25,15000.0,675,1
M,45,40000.0,707,0
M,31,18000.0,660,1
M,44,24000.0,683,0
M,48,26000.0,690,0
M,51,60000.0,710,0
M,29,55000.0,685,7
M,40,30000.0,710,3
M,27,15000.0,659,10
M,23,28000.0,637,1
M,28,15000.0,682,0
M,35,22000.0,676,1
M,26,15000.0,663,2
M,22,17000.0,671,0
M,25,24000.0,686,0
M,43,10000.0,685,0
M,28,28000.0,689,0
M,44,50000.0,671,0
M,31,30000.0,686,0
M,21,33000.0,681,0
M,43,23000.0,653,0
M,29,22000.0,686,0
M,44,30000.0,676,0
M,39,15000.0,697,0
M,22,25000.0,675,2
M,28,22000.0,661,0
M,40,13500.0,682,0
F,36,30000.0,696,0
M,31,38000.0,682,0
M,32,28000.0,696,0
F,33,30000.0,706,0
M,25,14000.0,677,0
M,21,33000.0,632,0
M,42,45000.0,712,0
F,43,9000.0,688,0
M,34,40000.0,662,2
M,28,30000.0,683,0
M,44,52000.0,668,0
M,30,20000.0,685,0
M,23,25000.0,683,0
F,42,15000.0,710,0
M,58,40000.0,677,4
M,25,40000.0,671,0
M,21,30000.0,685,0
M,29,30000.0,634,0
M,41,33000.0,669,0
M,29,15000.0,649,1
M,28,15000.0,671,6
M,29,55000.0,677,0
M,27,35000.0,685,30
M,45,25000.0,689,3
F,29,12000.0,680,0
M,25,48000.0,658,0
M,46,15000.0,661,4
M,36,18000.0,642,19
M,44,12000.0,681,0
M,53,28000.0,675,11
M,22,44000.0,679,0
M,33,40000.0,674,0
M,29,35000.0,651,0
M,36,20000.0,652,0
M,35,30500.0,687,1
M,31,16000.0,668,2
M,62,44500.0,661,2
M,27,10000.0,694,0
M,28,80000.0,653,4
M,28,62000.0,697,0
M,40,60000.0,673,1
M,44,25000.0,685,0
M,27,45000.0,661,0
M,36,45000.0,670,1
M,34,13000.0,689,0
F,46,55000.0,734,0
M,28,20000.0,687,3
M,31,23000.0,675,0
M,47,20000.0,705,0
M,30,25000.0,694,0
M,32,16000.0,681,0
M,27,25000.0,671,11
F,54,10000.0,679,0
M,27,30000.0,694,0
M,26,31000.0,640,6
M,36,15000.0,706,0
M,40,28000.0,689,0
F,44,30000.0,661,0
M,29,60000.0,670,4
F,33,15600.0,664,0
M,28,17500.0,640,1
F,29,13300.0,713,0
F,36,25000.0,624,1
M,31,18000.0,629,0
M,39,12000.0,693,0
F,60,20000.0,693,0
M,30,21000.0,671,1
M,34,25000.0,649,1
M,44,18500.0,689,0
M,26,40000.0,676,0
M,36,50000.0,678,0
M,50,12000.0,708,0
M,30,50000.0,681,0
M,23,12500.0,697,0
M,41,40000.0,690,0
M,22,15000.0,681,0
M,22,26000.0,669,0
M,26,12000.0,686,0
M,24,45000.0,650,4
M,30,30000.0,704,2
M,34,25000.0,645,1
M,29,40000.0,691,27
M,48,23000.0,735,0
M,51,22000.0,702,0
M,33,30000.0,700,0
M,29,18000.0,695,0
M,43,20700.0,681,0
M,22,18000.0,672,0
M,46,54000.0,689,0
M,38,60000.0,718,0
M,25,4500.0,700,0
M,31,15000.0,677,0
M,30,15000.0,682,5
M,39,25000.0,745,8
M,29,33000.0,712,0
M,47,40000.0,727,0
F,50,28500.0,680,0
M,42,35000.0,681,0
M,31,18000.0,675,4
F,26,30000.0,749,0
M,31,17000.0,658,2
M,25,22000.0,668,0
M,22,40000.0,690,0
M,31,30000.0,668,0
M,26,10800.0,672,0
M,48,12000.0,680,0
M,26,28000.0,668,1
M,35,10000.0,680,0
M,38,30000.0,683,0
M,28,9500.0,649,0
M,26,10000.0,658,0
F,26,50000.0,712,0
M,30,20000.0,683,1
M,36,70000.0,659,16
M,27,18000.0,647,0
F,41,20000.0,656,2
M,24,50000.0,670,0
M,32,45000.0,656,0
M,48,20000.0,692,0
M,37,23000.0,689,2
M,31,12000.0,695,0
M,27,30000.0,672,0
M,36,11000.0,745,22
M,31,20000.0,676,0
M,54,20000.0,692,46
F,26,18500.0,688,0
F,34,14000.0,656,1
M,27,25000.0,692,0
M,32,29713.0,689,0
M,23,18000.0,712,0
F,37,30000.0,687,0
M,34,20000.0,705,1
M,38,30000.0,724,4
M,28,29000.0,689,0
M,27,48000.0,700,0
F,27,10000.0,677,0
M,24,28000.0,692,0
M,31,33000.0,697,0
M,40,16500.0,689,0
M,28,15000.0,672,1
M,50,9200.0,665,0
M,30,44000.0,651,1
M,40,20000.0,711,0
M,23,10000.0,666,0
M,25,30000.0,671,5
M,23,17500.0,678,0
M,29,20000.0,677,0
M,35,25000.0,669,0
M,31,18500.0,673,0
F,43,15000.0,702,0
M,49,100000.0,673,0
M,59,18000.0,724,0
M,32,22000.0,673,0
M,28,26000.0,686,1
F,25,17000.0,685,0
M,28,60000.0,664,0
M,28,20000.0,658,9
M,34,13500.0,677,0
F,41,20000.0,703,0
M,30,18000.0,687,0
M,34,28000.0,685,0
M,21,25000.0,664,0
F,24,30000.0,675,0
M,24,23000.0,655,0
F,39,69000.0,704,0
M,52,12000.0,687,1
M,23,29600.0,652,0
M,22,35000.0,681,0
M,22,18000.0,673,0
M,27,14000.0,651,4
M,25,15000.0,672,0
M,22,25000.0,681,0
M,45,20000.0,683,0
M,25,30000.0,672,5
F,39,16000.0,683,0
M,27,23000.0,684,0
M,27,25000.0,686,0
M,31,20000.0,695,0
M,32,35000.0,669,2
M,30,15000.0,646,0
M,32,32000.0,691,17
M,33,8000.0,718,0
M,47,25000.0,698,0
M,21,21500.0,690,0
M,29,25000.0,682,3
F,35,17500.0,697,0
M,21,7492.0,687,0
M,40,29500.0,714,6
M,22,28000.0,679,0
M,24,12000.0,678,0
M,28,25000.0,684,0
M,41,45000.0,682,0
M,30,35000.0,684,0
M,23,50000.0,672,0
M,24,16000.0,675,1
M,21,12.0,678,0
M,38,21000.0,693,0
F,27,25000.0,685,0
M,45,18000.0,668,11
F,45,25000.0,679,0
M,24,22000.0,673,0
F,28,18500.0,686,5
M,30,20000.0,680,0
M,35,45000.0,667,0
M,33,45000.0,683,3
M,50,17990.0,657,5
M,33,20000.0,697,0
M,21,20000.0,692,0
M,33,24000.0,678,0
M,39,40000.0,683,0
M,28,25000.0,651,3
M,55,51000.0,687,0
M,49,40000.0,699,7
M,41,12000.0,675,1
F,40,15000.0,691,1
F,40,10000.0,670,3
M,28,25000.0,648,0
M,38,58000.0,661,15
M,29,25000.0,641,12
M,26,15500.0,665,1
F,53,20000.0,672,0
M,36,28000.0,686,0
M,25,20000.0,695,0
M,25,30000.0,675,0
M,35,30000.0,689,0
M,36,18000.0,700,0
M,32,25000.0,685,0
M,26,15000.0,658,0
M,34,28000.0,680,0
M,25,42000.0,657,0
M,31,28500.0,684,0
M,28,15000.0,668,0
M,34,60000.0,694,5
M,37,16000.0,701,0
M,39,20000.0,676,0
M,55,50500.0,670,1
F,30,30000.0,656,0
M,45,17000.0,683,0
M,27,12000.0,687,0
M,36,40000.0,683,0
M,41,30000.0,670,0
M,33,29000.0,675,0
F,45,22000.0,702,0
F,53,30000.0,668,0
M,33,15630.0,685,0
M,27,16000.0,669,0
M,42,30000.0,709,0
M,30,22500.0,696,0
M,29,20000.0,693,0
F,38,35000.0,690,5
F,24,18000.0,693,0
M,28,20000.0,655,0
M,26,9400.0,658,3
M,30,30000.0,668,0
M,36,25000.0,692,4
M,33,8500.0,696,0
M,35,25000.0,673,0
M,38,25000.0,694,4
M,30,17000.0,666,0
F,44,14000.0,689,5
M,26,55000.0,682,0
M,46,28000.0,697,7
F,50,22500.0,704,0
M,35,21000.0,691,0
M,21,18460.0,668,0
M,28,32000.0,672,0
M,23,21000.0,671,0
M,33,25000.0,693,0
M,60,22000.0,681,0
M,30,36000.0,653,0
M,36,19800.0,687,0
M,32,25000.0,665,5
M,33,20000.0,671,0
M,45,25000.0,709,1
M,28,14000.0,677,0
F,31,20000.0,678,15
M,29,25000.0,672,0
M,49,35000.0,695,0
F,46,13000.0,695,2
M,28,250000.0,686,0
M,31,28000.0,676,0
M,39,24000.0,657,0
M,41,15000.0,688,0
M,37,12500.0,687,0
M,40,49000.0,688,7
M,27,20000.0,662,1
M,32,18000.0,648,0
F,34,15000.0,674,0
M,28,20000.0,679,0
M,32,14200.0,677,0
M,23,18000.0,666,0
M,47,30000.0,671,19
M,38,20000.0,664,0
M,33,16000.0,714,0
M,36,18000.0,676,0
M,27,12000.0,643,1
M,54,16000.0,653,7
F,39,42500.0,666,2
M,37,30000.0,725,0
M,43,21000.0,672,1
M,29,21000.0,685,0
M,26,36000.0,689,0
M,36,35000.0,681,0
M,24,29000.0,657,1
F,46,10000.0,706,0
M,47,15.0,672,0
M,37,32000.0,672,0
M,39,23800.0,651,0
M,43,25000.0,669,0
M,38,30000.0,700,0
M,28,75000.0,672,7
M,34,32000.0,679,0
M,30,26000.0,646,0
M,28,18000.0,679,0
M,29,20000.0,661,0
M,23,13000.0,689,0
M,30,10000.0,692,0
M,33,22000.0,672,0
M,28,35000.0,656,0
M,49,30000.0,655,0
M,32,15000.0,697,0
M,24,15000.0,673,0
M,41,40000.0,679,0
F,33,20000.0,681,0
M,43,10000.0,687,0
M,40,60000.0,700,24
M,51,60000.0,695,0
M,44,20000.0,679,0
M,24,55000.0,665,1
M,40,21815.0,702,1
F,34,28000.0,680,3
M,31,18000.0,663,4
M,35,35000.0,685,1
M,27,30000.0,673,0
F,50,42000.0,682,0
M,29,20000.0,662,0
M,36,28500.0,677,2
M,28,25000.0,675,8
M,30,30000.0,671,0
M,35,29000.0,682,0
M,38,25000.0,686,10
M,34,32800.0,661,5
M,25,15000.0,681,0
M,33,22000.0,687,0
M,40,18000.0,676,0
F,25,13000.0,647,12
M,50,34000.0,678,0
F,22,40000.0,681,0
M,29,17000.0,682,0
M,43,15000.0,685,0
M,22,25000.0,663,0
M,24,18000.0,673,0
M,38,10000.0,669,4
M,37,35000.0,719,3
M,29,45000.0,661,3
M,32,20000.0,663,0
M,24,14000.0,657,0
M,46,22000.0,685,0
M,23,22000.0,675,0
M,59,11479.0,670,7
M,27,5000.0,678,0
M,32,12000.0,659,2
M,59,30000.0,678,0
M,41,16000.0,677,7
M,39,30000.0,675,1
M,26,18000.0,682,0
M,24,16500.0,680,0
M,21,17000.0,680,0
M,30,18000.0,689,3
M,32,16000.0,684,0
M,46,50000.0,687,2
M,29,30000.0,665,1
M,35,20000.0,685,0
M,22,10000.0,665,0
M,21,14000.0,688,0
M,24,20000.0,670,0
M,23,25000.0,669,9
M,23,74000.0,651,1
M,30,23200.0,676,0
M,31,13500.0,699,0
M,29,23670.0,670,0
M,44,35000.0,727,0
M,31,25000.0,692,0
M,29,15000.0,670,0
M,40,40000.0,682,0
M,28,18000.0,667,0
M,22,13000.0,661,0
M,35,20000.0,688,0
M,26,35000.0,642,0
M,28,18000.0,688,0
F,46,40000.0,688,12
M,30,20000.0,653,3
M,43,45000.0,690,0
F,31,15000.0,695,1
M,30,22000.0,684,0
M,28,45000.0,678,0
M,42,26000.0,668,2
F,32,12000.0,710,0
M,31,30000.0,672,2
M,24,14500.0,685,0
M,32,29500.0,640,6
M,33,22000.0,687,0
M,22,12000.0,668,2
M,21,15000.0,668,0
M,47,28000.0,693,0
M,47,37000.0,692,0
F,39,25000.0,674,3
M,27,23000.0,694,0
M,36,32000.0,682,1
M,42,24000.0,696,0
M,23,20000.0,684,0
M,31,25000.0,661,3
M,30,11000.0,656,4
M,33,15000.0,685,0
M,26,21000.0,678,0
M,38,21000.0,680,13
M,33,40000.0,682,0
M,26,40000.0,651,3
M,43,30000.0,723,0
M,44,13500.0,690,0
M,58,40000.0,681,0
M,30,28000.0,687,0
M,33,35000.0,671,0
M,27,65000.0,558,0
M,24,25000.0,673,0
M,30,15000.0,697,0
M,21,10000.0,661,0
M,41,12000.0,679,0
M,23,30000.0,694,0
M,24,12000.0,676,0
M,48,17000.0,724,2
F,26,35000.0,686,2
M,53,29000.0,705,6
M,47,90000.0,710,9
M,27,30000.0,666,0
M,25,18000.0,681,0
M,30,29000.0,696,2
M,33,15000.0,692,0
M,27,10000.0,658,0
M,22,12000.0,664,0
M,38,15000.0,647,0
F,32,30000.0,677,5
M,24,12500.0,674,0
M,22,25000.0,637,1
M,25,19000.0,673,0
M,44,26000.0,686,0
M,38,20000.0,675,1
M,28,25000.0,682,0
M,31,14300.0,685,0
M,27,17400.0,692,0
M,24,25000.0,672,2
M,24,20000.0,689,0
M,32,13000.0,696,0
M,37,20000.0,638,5
M,33,18000.0,684,0
M,32,38000.0,670,0
M,54,20000.0,676,0
M,28,18600.0,680,0
M,25,35000.0,681,0
M,29,22000.0,682,12
M,43,20000.0,678,0
F,47,38000.0,695,0
M,32,16500.0,671,0
M,37,64000.0,693,6
M,29,3000.0,684,0
M,34,50000.0,682,4
F,40,13000.0,674,0
M,22,14000.0,674,0
M,28,15000.0,661,2
M,31,22500.0,669,3
M,31,30000.0,678,0
M,26,33500.0,673,0
F,40,18000.0,677,0
M,43,40000.0,670,0
F,43,25000.0,688,9
M,23,20000.0,679,0
M,49,25000.0,709,0
M,33,13500.0,667,14
M,55,18000.0,669,0
M,37,25000.0,689,0
M,27,18000.0,680,13
M,25,19000.0,670,0
M,42,18000.0,709,0
M,24,20000.0,673,2
M,29,27400.0,589,0
M,25,20000.0,666,0
M,28,65000.0,676,8
M,43,25000.0,720,2
M,36,18000.0,689,0
M,36,23000.0,692,1
M,28,13000.0,671,0
M,29,13000.0,662,0
M,23,40000.0,672,0
M,33,23500.0,656,1
M,30,42000.0,671,0
M,30,26000.0,685,0
M,42,42890.0,709,18
M,25,30000.0,699,0
M,29,15200.0,663,0
M,22,20000.0,677,0
F,35,20000.0,699,0
M,25,20000.0,652,1
M,43,25000.0,675,0
M,33,43000.0,712,1
M,33,20000.0,700,0
M,21,22000.0,674,1
M,35,18500.0,676,0
M,32,18000.0,688,0
M,23,13000.0,640,0
M,29,20000.0,677,0
M,28,21000.0,691,0
M,30,30000.0,704,0
M,26,17000.0,667,0
M,26,25000.0,673,0
M,40,38000.0,694,0
F,31,11000.0,681,0
M,33,40000.0,706,0
M,33,13000.0,678,0
M,37,25000.0,689,16
M,30,24000.0,636,0
M,29,13500.0,683,0
M,43,22000.0,684,0
M,44,29000.0,676,5
M,40,28000.0,717,6
F,25,22000.0,658,2
M,31,18500.0,681,0
M,48,15000.0,706,0
M,33,20000.0,691,0
M,46,18000.0,686,0
M,33,35000.0,691,10
M,37,38000.0,696,0
M,35,25000.0,688,0
M,26,23000.0,660,0
M,23,30000.0,656,2
M,27,25000.0,697,0
M,21,30000.0,666,0
F,45,6000.0,697,0
M,34,36000.0,688,1
M,26,22000.0,670,0
M,30,22000.0,698,0
M,33,35000.0,679,0
M,34,28000.0,692,0
M,25,10000.0,665,0
M,42,20000.0,664,1
M,34,35000.0,661,0
F,25,25000.0,678,0
M,54,28000.0,685,0
M,39,30000.0,678,2
M,23,16540.0,677,0
M,36,34000.0,695,15
M,40,23000.0,676,1
M,31,45000.0,686,0
M,23,35000.0,685,0
M,45,32000.0,647,2
M,45,9000.0,719,0
M,49,30000.0,717,0
M,29,25000.0,684,0
M,27,30000.0,699,0
M,38,26500.0,648,0
M,50,80000.0,761,0
M,30,15000.0,691,0
M,24,18000.0,657,0
M,40,30000.0,670,2
M,28,11000.0,675,4
M,29,20000.0,693,0
M,36,25000.0,668,0
M,35,24000.0,688,0
M,39,45000.0,685,0
M,39,22000.0,672,0
F,38,19000.0,678,0
M,23,19000.0,692,0
M,54,24000.0,689,0
M,22,40000.0,672,0
M,27,25000.0,683,0
M,28,21000.0,693,0
M,32,25000.0,682,1
M,22,20000.0,707,0
M,26,12000.0,683,0
F,33,37500.0,703,13
F,40,42000.0,685,0
M,37,13000.0,671,0
M,28,17000.0,677,0
M,41,35000.0,675,0
M,25,15000.0,693,4
M,22,15000.0,674,0
M,32,15000.0,688,0
M,41,51000.0,696,0
M,34,20000.0,655,0
M,30,36000.0,662,11
M,22,20000.0,662,0
M,38,17000.0,693,0
M,50,30000.0,682,0
M,53,25000.0,674,0
F,34,18000.0,698,0
M,27,16000.0,685,0
F,40,55000.0,679,0
M,25,20000.0,685,13
M,37,12000.0,716,16
M,31,13000.0,664,2
M,24,45000.0,684,0
M,22,12499.0,670,2
M,41,19000.0,677,1
M,37,14300.0,683,0
M,39,18500.0,674,11
M,21,30000.0,659,0
M,36,35000.0,662,18
M,29,12000.0,653,5
M,50,25000.0,658,0
M,22,18500.0,685,0
M,44,50000.0,688,0
F,35,17000.0,676,0
M,27,27000.0,707,0
M,34,30000.0,692,0
M,27,40000.0,673,0
M,26,16000.0,677,0
M,35,18000.0,665,0
M,29,24000.0,694,0
M,26,48000.0,697,0
M,27,25000.0,692,0
M,27,17000.0,672,0
M,55,50000.0,668,0
M,33,15000.0,680,0
F,30,25000.0,676,1
F,36,20000.0,661,9
M,26,23000.0,701,0
M,35,18000.0,669,6
M,36,22000.0,700,0
M,32,16000.0,697,0
M,48,20000.0,680,0
M,22,19000.0,682,0
M,43,22000.0,721,0
M,35,22000.0,653,2
M,26,13000.0,668,0
M,29,20000.0,675,0
M,34,18500.0,720,1
M,49,25000.0,669,1
M,30,20000.0,655,0
M,28,35000.0,671,3
M,27,35000.0,672,0
M,22,20000.0,691,0
M,31,25000.0,692,0
M,34,22500.0,660,8
M,26,20000.0,683,0
M,31,20000.0,662,3
M,32,19000.0,686,2
M,24,30000.0,671,0
F,36,16000.0,679,0
M,34,38900.0,694,0
M,34,50000.0,647,0
M,26,25000.0,681,0
M,23,20500.0,690,6
M,33,25000.0,714,0
M,46,20000.0,665,0
M,25,30000.0,665,3
M,34,20000.0,685,2
M,32,11000.0,682,2
M,24,14000.0,677,0
M,24,10000.0,674,0
M,24,13000.0,680,1
M,55,12137.0,675,8
M,35,25000.0,705,10
M,42,20000.0,678,0
M,28,20000.0,680,0
M,55,54000.0,692,0
M,30,16000.0,733,0
M,22,18000.0,669,1
M,38,25000.0,711,0
M,27,38000.0,674,0
M,25,23500.0,680,0
M,28,25000.0,684,2
M,25,10000.0,687,0
M,27,60000.0,698,0
M,21,14000.0,669,0
M,38,15000.0,680,3
M,43,46000.0,687,0
F,37,12000.0,690,0
M,39,31000.0,673,0
M,45,15000.0,700,0
F,44,35000.0,659,1
M,47,40000.0,671,8
F,40,30000.0,675,0
M,30,32000.0,669,0
M,31,22000.0,686,0
F,45,15000.0,704,0
F,39,19200.0,655,0
M,34,44000.0,674,6
M,59,32000.0,764,8
M,35,28000.0,696,0
M,31,30000.0,694,4
M,36,40000.0,676,20
M,44,10000.0,672,0
M,29,12000.0,688,0
M,32,25000.0,679,19
M,34,20000.0,660,0
M,27,300000.0,687,2
M,40,15000.0,694,0
F,33,17000.0,691,0
M,39,14000.0,672,0
M,44,60000.0,661,4
M,34,37000.0,675,0
M,33,25000.0,687,0
F,40,13000.0,701,0
M,43,20000.0,664,3
M,26,42000.0,666,1
M,27,35000.0,658,0
M,49,22000.0,692,0
M,26,50000.0,674,0
M,29,47500.0,674,0
M,27,21400.0,697,0
M,26,37000.0,688,0
M,22,13000.0,678,0
M,47,13500.0,683,0
M,25,22000.0,660,3
M,34,35000.0,681,0
M,30,6800.0,677,0
M,25,27000.0,687,0
M,32,15000.0,670,8
M,46,23000.0,695,0
F,42,20000.0,706,0
F,36,10000.0,665,0
M,51,30000.0,692,7
M,26,12000.0,665,4
M,28,20000.0,665,0
M,26,20000.0,660,1
M,25,20000.0,671,2
F,25,30000.0,683,0
M,32,45278.0,688,1
M,41,18000.0,677,0
M,22,45000.0,674,0
M,23,16000.0,687,0
M,22,25000.0,685,0
F,27,23000.0,675,0
F,23,16000.0,674,0
M,24,30000.0,693,9
M,29,18000.0,675,0
M,44,12500.0,682,3
M,43,25000.0,708,2
M,38,20000.0,697,2
M,31,28000.0,649,1
M,28,11000.0,683,0
F,25,18000.0,681,0
M,29,15000.0,666,0
M,32,15000.0,683,0
M,40,35000.0,700,0
M,30,21500.0,702,0
M,46,19000.0,689,0
F,33,25000.0,566,0
M,47,12500.0,664,6
F,27,23500.0,670,0
M,32,22000.0,680,3
M,46,35000.0,723,0
M,39,21500.0,688,0
M,25,30000.0,667,1
M,35,28000.0,703,0
M,21,15000.0,650,0
M,39,70000.0,672,19
M,25,10000.0,687,0
M,29,25000.0,664,1
F,28,20000.0,664,0
M,25,15000.0,659,0
M,30,20000.0,699,8
M,36,18500.0,668,5
M,33,18000.0,659,4
M,26,40000.0,670,0
M,36,25000.0,703,0
M,33,30000.0,592,15
M,28,30000.0,686,2
M,23,15000.0,683,0
M,32,52000.0,717,0
M,49,10032.0,690,5
F,35,20000.0,692,0
M,47,50000.0,674,0
M,33,30000.0,688,1
M,24,14000.0,686,0
M,28,25000.0,704,0
M,35,60000.0,608,0
M,44,13000.0,668,4
F,44,35000.0,670,0
F,29,30000.0,680,0
M,23,47000.0,652,1
M,50,32000.0,672,0
M,31,25000.0,650,0
M,52,20000.0,708,0
M,23,10000.0,678,0
M,41,50000.0,668,0
M,23,17000.0,682,0
F,47,22000.0,690,0
M,28,18000.0,683,0
M,42,25000.0,652,3
M,57,21000.0,697,0
F,39,30000.0,699,0
M,24,18800.0,670,0
M,25,20000.0,683,0
M,42,18000.0,679,3
M,27,20000.0,681,0
M,30,29000.0,691,0
M,32,23000.0,669,0
M,26,24000.0,696,0
F,23,48000.0,688,0
M,28,26500.0,683,0
M,30,17000.0,683,0
M,44,18000.0,692,0
M,28,16000.0,682,0
M,25,20000.0,688,0
F,37,90000.0,680,0
M,45,15000.0,693,0
M,46,13000.0,677,0
M,33,25000.0,683,0
M,50,22000.0,696,0
M,34,15000.0,669,0
M,26,10500.0,648,2
M,29,45000.0,692,0
M,32,40000.0,674,1
F,31,18000.0,674,0
F,41,17000.0,663,0
M,40,40000.0,694,0
M,32,50000.0,691,16
M,23,12500.0,686,0
M,51,30000.0,697,0
M,32,35000.0,666,0
M,37,17000.0,723,3
M,27,19000.0,694,0
M,28,13000.0,687,0
F,55,18000.0,699,0
M,28,30000.0,683,0
M,41,18600.0,509,0
M,22,15000.0,680,0
M,32,15000.0,650,0
M,41,30000.0,685,13
M,30,20000.0,680,13
M,34,15000.0,696,0
M,51,45000.0,722,0
M,22,33000.0,674,0
M,26,13000.0,685,0
M,30,30000.0,641,0
M,46,35000.0,705,0
M,30,40000.0,703,0
M,42,28000.0,686,0
M,27,20000.0,635,0
M,25,18000.0,689,0
M,28,25000.0,690,0
M,27,27000.0,666,0
M,32,20000.0,688,0
M,30,20000.0,673,1
